RespID	Mode	TravTime	BaseCost	Gender	AgeClass	IncClass	TravTimeClass	Purpose	CardID	CostL	CostR	TimeL	TimeR	Chosen	Quadrant2	Purpose2	Mode2	Income2	ExclGroup	Exclude_CDF	CS
24944	6	420	299	2	3	4	5	10	7	299	598	497	420	1	2	5	4	2	4	0	7
24944	6	420	299	2	3	4	5	10	8	299	598	420	334	1	1	5	4	2	4	0	8
24944	6	420	299	2	3	4	5	10	9	150	299	498	420	2	4	5	4	2	4	0	9
24981	6	130	250	1	1	2	3	10	1	257	250	130	164	1	2	5	4	1	3	0	1
24981	6	130	250	1	1	2	3	10	2	250	393	172	150	1	2	5	4	1	3	0	2
24981	6	130	250	1	1	2	3	10	3	250	125	130	167	2	4	5	4	1	3	0	3
24981	6	130	250	1	1	2	3	10	4	250	345	130	104	1	1	5	4	1	3	0	4
24981	6	130	250	1	1	2	3	10	5	250	242	117	130	1	3	5	4	1	3	0	5
24981	6	130	250	1	1	2	3	10	6	318	250	130	161	2	2	5	4	1	3	0	6
24981	6	130	250	1	1	2	3	10	7	125	250	152	130	1	4	5	4	1	3	0	7
24981	6	130	250	1	1	2	3	10	8	250	160	116	130	2	3	5	4	1	3	0	8
24981	6	130	250	1	1	2	3	10	9	421	250	108	130	2	1	5	4	1	3	0	9
25027	6	240	299	2	3	3	4	10	1	264	299	276	240	2	4	5	4	1	2	0	1
25027	6	240	299	2	3	3	4	10	2	598	299	240	276	2	2	5	4	1	2	0	2
25027	6	240	299	2	3	3	4	10	3	528	299	210	240	2	1	5	4	1	2	0	3
25027	6	240	299	2	3	3	4	10	4	299	520	288	240	1	2	5	4	1	2	0	4
25027	6	240	299	2	3	3	4	10	5	150	299	204	168	1	3	5	4	1	2	0	5
25027	6	240	299	2	3	3	4	10	6	598	299	170	240	2	1	5	4	1	2	0	6
25027	6	240	299	2	3	3	4	10	7	183	299	240	210	1	3	5	4	1	2	0	7
25027	6	240	299	2	3	3	4	10	8	229	299	240	172	2	3	5	4	1	2	0	8
25027	6	240	299	2	3	3	4	10	9	150	299	297	240	2	4	5	4	1	2	0	9
25041	2	225	260	1	3	5	4	10	1	229	260	262	225	2	4	5	3	3	4	0	1
25041	2	225	260	1	3	5	4	10	2	423	260	259	307	2	2	5	3	3	4	0	2
25041	2	225	260	1	3	5	4	10	3	282	260	225	253	2	2	5	3	3	4	0	3
25041	2	225	260	1	3	5	4	10	4	130	260	225	177	1	3	5	3	3	4	0	4
25041	2	225	260	1	3	5	4	10	5	224	260	225	190	1	3	5	3	3	4	0	5
25041	2	225	260	1	3	5	4	10	6	130	260	291	225	1	4	5	3	3	4	0	6
25041	2	225	260	1	3	5	4	10	7	260	520	275	225	1	2	5	3	3	4	0	7
25041	2	225	260	1	3	5	4	10	8	260	324	225	167	1	1	5	3	3	4	0	8
25041	2	225	260	1	3	5	4	10	9	493	260	192	225	2	1	5	3	3	4	0	9
25050	2	405	399	1	3	3	5	10	1	399	200	346	405	2	3	5	3	1	4	1	1
25050	2	405	399	1	3	3	5	10	2	399	312	405	492	1	4	5	3	1	4	1	2
25050	2	405	399	1	3	3	5	10	3	200	399	344	285	1	3	5	3	1	4	1	3
25050	2	405	399	1	3	3	5	10	4	478	399	296	405	2	1	5	3	1	4	1	4
25050	2	405	399	1	3	3	5	10	5	798	399	405	494	2	2	5	3	1	4	1	5
25050	2	405	399	1	3	3	5	10	6	399	497	522	405	1	2	5	3	1	4	1	6
25050	2	405	399	1	3	3	5	10	7	399	272	338	405	2	3	5	3	1	4	1	7
25050	2	405	399	1	3	3	5	10	8	472	399	336	405	2	1	5	3	1	4	1	8
25050	2	405	399	1	3	3	5	10	9	399	212	405	456	2	4	5	3	1	4	1	9
25106	6	330	800	1	4	4	5	10	1	548	800	281	196	1	3	5	4	2	1	0	1
25106	6	330	800	1	4	4	5	10	2	1052	800	245	330	2	1	5	4	2	1	0	2
25106	6	330	800	1	4	4	5	10	3	515	800	330	281	1	3	5	4	2	1	0	3
25106	6	330	800	1	4	4	5	10	4	800	1347	330	237	1	1	5	4	2	1	0	4
25106	6	330	800	1	4	4	5	10	5	800	751	330	364	1	4	5	4	2	1	0	5
25106	6	330	800	1	4	4	5	10	6	400	800	330	257	1	3	5	4	2	1	0	6
25106	6	330	800	1	4	4	5	10	7	819	800	330	382	1	2	5	4	2	1	0	7
25106	6	330	800	1	4	4	5	10	8	800	1599	401	330	1	2	5	4	2	1	0	8
25106	6	330	800	1	4	4	5	10	9	594	800	381	330	1	4	5	4	2	1	0	9
25122	6	75	165	2	3	4	2	10	1	165	223	75	56	1	1	5	4	2	2	0	1
25122	6	75	165	2	3	4	2	10	2	151	165	87	75	2	4	5	4	2	2	0	2
25122	6	75	165	2	3	4	2	10	3	86	165	75	66	1	3	5	4	2	2	0	3
25122	6	75	165	2	3	4	2	10	4	165	312	75	58	1	1	5	4	2	2	0	4
25122	6	75	165	2	3	4	2	10	5	153	165	64	55	2	3	5	4	2	2	0	5
25122	6	75	165	2	3	4	2	10	6	140	165	75	57	1	3	5	4	2	2	0	6
25122	6	75	165	2	3	4	2	10	7	309	165	75	97	2	2	5	4	2	2	0	7
25122	6	75	165	2	3	4	2	10	8	165	194	83	75	1	2	5	4	2	2	0	8
25122	6	75	165	2	3	4	2	10	9	97	165	89	75	1	4	5	4	2	2	0	9
25172	6	70	180	2	4	4	2	10	1	109	180	86	70	1	4	5	4	2	3	0	1
25172	6	70	180	2	4	4	2	10	2	292	180	81	99	2	2	5	4	2	3	0	2
25172	6	70	180	2	4	4	2	10	3	197	180	70	79	2	2	5	4	2	3	0	3
25172	6	70	180	2	4	4	2	10	4	156	180	70	51	1	3	5	4	2	3	0	4
25172	6	70	180	2	4	4	2	10	5	175	180	70	57	2	3	5	4	2	3	0	5
25172	6	70	180	2	4	4	2	10	6	92	180	85	70	1	4	5	4	2	3	0	6
25172	6	70	180	2	4	4	2	10	7	180	266	81	70	1	2	5	4	2	3	0	7
25172	6	70	180	2	4	4	2	10	8	180	198	70	61	1	1	5	4	2	3	0	8
25172	6	70	180	2	4	4	2	10	9	334	180	51	70	2	1	5	4	2	3	0	9
25225	6	90	233	2	3	6	2	10	1	233	158	61	77	2	3	5	4	4	2	0	1
25225	6	90	233	2	3	6	2	10	2	233	117	90	112	2	4	5	4	4	2	0	2
25225	6	90	233	2	3	6	2	10	3	285	233	90	106	2	2	5	4	4	2	0	3
25225	6	90	233	2	3	6	2	10	4	254	233	69	90	1	1	5	4	4	2	0	4
25225	6	90	233	2	3	6	2	10	5	233	237	102	90	2	2	5	4	4	2	0	5
25225	6	90	233	2	3	6	2	10	6	233	309	90	74	1	1	5	4	4	2	0	6
25225	6	90	233	2	3	6	2	10	7	215	233	90	79	2	3	5	4	4	2	0	7
25225	6	90	233	2	3	6	2	10	8	117	233	90	64	1	3	5	4	4	2	0	8
25225	6	90	233	2	3	6	2	10	9	117	233	113	90	1	4	5	4	4	2	0	9
25262	6	450	299	1	1	11	5	10	1	299	150	315	450	1	3	5	4	5	3	0	1
25262	6	450	299	1	1	11	5	10	2	420	299	450	539	2	2	5	4	5	3	0	2
25262	6	450	299	1	1	11	5	10	3	579	299	393	450	2	1	5	4	5	3	0	3
25262	6	450	299	1	1	11	5	10	4	598	299	450	576	2	2	5	4	5	3	0	4
25262	6	450	299	1	1	11	5	10	5	299	150	450	502	2	4	5	4	5	3	0	5
25262	6	450	299	1	1	11	5	10	6	299	178	294	383	2	3	5	4	5	3	0	6
25262	6	450	299	1	1	11	5	10	7	299	598	450	381	1	1	5	4	5	3	0	7
25262	6	450	299	1	1	11	5	10	8	299	157	339	450	1	3	5	4	5	3	0	8
25262	6	450	299	1	1	11	5	10	9	299	150	450	560	2	4	5	4	5	3	0	9
25264	2	160	140	2	5	3	4	10	1	140	183	160	117	1	1	5	3	1	3	0	1
25264	2	160	140	2	5	3	4	10	2	140	153	179	160	1	2	5	3	1	3	0	2
25264	2	160	140	2	5	3	4	10	3	280	140	160	195	2	2	5	3	1	3	0	3
25264	2	160	140	2	5	3	4	10	4	131	140	199	160	2	4	5	3	1	3	0	4
25264	2	160	140	2	5	3	4	10	5	140	70	132	160	2	3	5	3	1	3	0	5
25264	2	160	140	2	5	3	4	10	6	70	140	189	160	1	4	5	3	1	3	0	6
25264	2	160	140	2	5	3	4	10	7	140	145	208	184	2	2	5	3	1	3	0	7
25264	2	160	140	2	5	3	4	10	8	140	113	136	160	2	3	5	3	1	3	0	8
25264	2	160	140	2	5	3	4	10	9	140	279	160	117	1	1	5	3	1	3	0	9
25291	2	300	180	2	2	1	5	10	1	180	156	300	361	1	4	5	3	1	1	0	1
25291	2	300	180	2	2	1	5	10	2	147	180	255	170	2	3	5	3	1	1	0	2
25291	2	300	180	2	2	1	5	10	3	339	180	242	300	2	1	5	3	1	1	0	3
25291	2	300	180	2	2	1	5	10	4	90	180	300	227	1	3	5	3	1	1	0	4
25291	2	300	180	2	2	1	5	10	5	180	204	341	300	2	2	5	3	1	1	0	5
25291	2	300	180	2	2	1	5	10	6	360	180	300	346	2	2	5	3	1	1	0	6
25291	2	300	180	2	2	1	5	10	7	360	180	215	300	2	1	5	3	1	1	0	7
25291	2	300	180	2	2	1	5	10	8	115	180	300	258	1	3	5	3	1	1	0	8
25291	2	300	180	2	2	1	5	10	9	180	90	300	388	1	4	5	3	1	1	0	9
25320	6	570	500	1	5	5	6	10	1	680	500	456	570	2	1	5	4	3	2	0	1
25320	6	570	500	1	5	5	6	10	2	500	1000	718	570	1	2	5	4	3	2	0	2
25320	6	570	500	1	5	5	6	10	3	250	500	570	443	1	3	5	4	3	2	0	3
25320	6	570	500	1	5	5	6	10	4	500	469	570	726	1	4	5	4	3	2	0	4
25320	6	570	500	1	5	5	6	10	5	500	970	684	570	1	2	5	4	3	2	0	5
25320	6	570	500	1	5	5	6	10	6	250	500	570	502	1	3	5	4	3	2	0	6
25320	6	570	500	1	5	5	6	10	7	500	1000	570	495	1	1	5	4	3	2	0	7
25320	6	570	500	1	5	5	6	10	8	393	500	485	417	1	3	5	4	3	2	0	8
25320	6	570	500	1	5	5	6	10	9	250	500	666	570	1	4	5	4	3	2	0	9
25432	6	390	799	2	4	4	5	10	1	937	799	342	390	2	1	5	4	2	2	0	1
25432	6	390	799	2	4	4	5	10	2	799	820	455	390	2	2	5	4	2	2	0	2
25432	6	390	799	2	4	4	5	10	3	400	799	332	266	1	3	5	4	2	2	0	3
25432	6	390	799	2	4	4	5	10	4	799	1338	390	281	1	1	5	4	2	2	0	4
25432	6	390	799	2	4	4	5	10	5	799	638	283	390	1	3	5	4	2	2	0	5
25432	6	390	799	2	4	4	5	10	6	799	903	442	390	1	2	5	4	2	2	0	6
25432	6	390	799	2	4	4	5	10	7	400	799	458	390	1	4	5	4	2	2	0	7
25432	6	390	799	2	4	4	5	10	8	400	799	390	300	1	3	5	4	2	2	0	8
25432	6	390	799	2	4	4	5	10	9	400	799	479	390	1	4	5	4	2	2	0	9
25479	6	148	300	2	3	4	4	10	1	300	335	173	148	2	2	5	4	2	3	0	1
25479	6	148	300	2	3	4	4	10	2	300	274	129	148	1	3	5	4	2	3	0	2
25479	6	148	300	2	3	4	4	10	3	300	150	148	179	2	4	5	4	2	3	0	3
25479	6	148	300	2	3	4	4	10	4	600	300	104	148	2	1	5	4	2	3	0	4
25479	6	148	300	2	3	4	4	10	5	217	300	148	131	1	3	5	4	2	3	0	5
25479	6	148	300	2	3	4	4	10	6	421	300	148	186	1	2	5	4	2	3	0	6
25479	6	148	300	2	3	4	4	10	7	179	300	178	148	1	4	5	4	2	3	0	7
25479	6	148	300	2	3	4	4	10	8	437	300	170	198	2	2	5	4	2	3	0	8
25479	6	148	300	2	3	4	4	10	9	578	300	120	148	2	1	5	4	2	3	0	9
25592	6	100	120	1	4	7	3	10	1	178	120	100	119	2	2	5	4	4	1	0	1
25592	6	100	120	1	4	7	3	10	2	179	120	115	128	2	2	5	4	4	1	0	2
25592	6	100	120	1	4	7	3	10	3	60	120	100	72	1	3	5	4	4	1	0	3
25592	6	100	120	1	4	7	3	10	4	120	103	100	113	1	4	5	4	4	1	0	4
25592	6	100	120	1	4	7	3	10	5	120	60	78	100	2	3	5	4	4	1	0	5
25592	6	100	120	1	4	7	3	10	6	120	199	117	100	2	2	5	4	4	1	0	6
25592	6	100	120	1	4	7	3	10	7	60	120	122	100	2	4	5	4	4	1	0	7
25592	6	100	120	1	4	7	3	10	8	120	129	100	88	2	1	5	4	4	1	0	8
25592	6	100	120	1	4	7	3	10	9	233	120	73	100	2	1	5	4	4	1	0	9
25620	6	65	150	2	3	7	2	10	1	150	211	65	54	1	1	5	4	4	2	0	1
25620	6	65	150	2	3	7	2	10	2	148	150	75	65	2	4	5	4	4	2	0	2
25620	6	65	150	2	3	7	2	10	3	87	150	65	57	1	3	5	4	4	2	0	3
25620	6	65	150	2	3	7	2	10	4	150	300	65	46	1	1	5	4	4	2	0	4
25620	6	65	150	2	3	7	2	10	5	89	150	55	44	1	3	5	4	4	2	0	5
25620	6	65	150	2	3	7	2	10	6	99	150	65	51	2	3	5	4	4	2	0	6
25620	6	65	150	2	3	7	2	10	7	201	150	65	81	1	2	5	4	4	2	0	7
25620	6	65	150	2	3	7	2	10	8	150	263	82	65	1	2	5	4	4	2	0	8
25620	6	65	150	2	3	7	2	10	9	143	150	73	65	1	4	5	4	4	2	0	9
25852	6	75	129	1	2	1	2	10	1	147	129	59	75	2	1	5	4	1	4	0	1
25852	6	75	129	1	2	1	2	10	2	129	184	84	75	1	2	5	4	1	4	0	2
25852	6	75	129	1	2	1	2	10	3	90	129	75	64	1	3	5	4	1	4	0	3
25852	6	75	129	1	2	1	2	10	4	129	65	75	96	2	4	5	4	1	4	0	4
25852	6	75	129	1	2	1	2	10	5	129	203	87	75	1	2	5	4	1	4	0	5
25852	6	75	129	1	2	1	2	10	6	109	129	75	62	2	3	5	4	1	4	0	6
25852	6	75	129	1	2	1	2	10	7	129	162	75	59	1	1	5	4	1	4	0	7
25852	6	75	129	1	2	1	2	10	8	65	129	64	48	1	3	5	4	1	4	0	8
25852	6	75	129	1	2	1	2	10	9	65	129	97	75	2	4	5	4	1	4	0	9
25917	6	600	299	1	2	4	6	10	1	598	299	600	749	1	2	5	4	2	2	0	1
25917	6	600	299	1	2	4	6	10	2	513	299	438	600	1	1	5	4	2	2	0	2
25917	6	600	299	1	2	4	6	10	3	299	150	398	510	1	3	5	4	2	2	0	3
25917	6	600	299	1	2	4	6	10	4	299	284	600	661	1	4	5	4	2	2	0	4
25917	6	600	299	1	2	4	6	10	5	150	299	600	488	1	3	5	4	2	2	0	5
25917	6	600	299	1	2	4	6	10	6	299	598	600	438	2	1	5	4	2	2	0	6
25917	6	600	299	1	2	4	6	10	7	299	150	495	600	2	3	5	4	2	2	0	7
25917	6	600	299	1	2	4	6	10	8	299	546	664	600	1	2	5	4	2	2	0	8
25917	6	600	299	1	2	4	6	10	9	299	150	600	720	2	4	5	4	2	2	0	9
26008	6	390	450	2	2	3	5	10	1	400	450	450	390	2	4	5	4	1	1	0	1
26008	6	390	450	2	2	3	5	10	2	450	398	390	500	1	4	5	4	1	1	0	2
26008	6	390	450	2	2	3	5	10	3	900	450	304	390	2	1	5	4	1	1	0	3
26008	6	390	450	2	2	3	5	10	4	886	450	390	498	2	2	5	4	1	1	0	4
26008	6	390	450	2	2	3	5	10	5	450	225	350	390	2	3	5	4	1	1	0	5
26008	6	390	450	2	2	3	5	10	6	450	671	478	390	1	2	5	4	1	1	0	6
26008	6	390	450	2	2	3	5	10	7	450	225	330	390	2	3	5	4	1	1	0	7
26008	6	390	450	2	2	3	5	10	8	741	450	448	499	2	2	5	4	1	1	0	8
26008	6	390	450	2	2	3	5	10	9	450	900	390	339	1	1	5	4	1	1	0	9
26135	6	220	400	2	2	1	4	10	1	373	400	187	124	1	3	5	4	1	2	0	1
26135	6	220	400	2	2	1	4	10	2	400	424	220	165	2	1	5	4	1	2	0	2
26135	6	220	400	2	2	1	4	10	3	400	719	283	220	1	2	5	4	1	2	0	3
26135	6	220	400	2	2	1	4	10	4	400	215	194	220	2	3	5	4	1	2	0	4
26135	6	220	400	2	2	1	4	10	5	363	400	267	220	1	4	5	4	1	2	0	5
26135	6	220	400	2	2	1	4	10	6	333	400	220	185	1	3	5	4	1	2	0	6
26135	6	220	400	2	2	1	4	10	7	400	453	220	191	1	1	5	4	1	2	0	7
26135	6	220	400	2	2	1	4	10	8	400	749	264	220	1	2	5	4	1	2	0	8
26135	6	220	400	2	2	1	4	10	9	200	400	260	220	1	4	5	4	1	2	0	9
26223	6	405	389	2	5	4	5	10	1	195	389	405	331	1	3	5	4	2	2	0	1
26223	6	405	389	2	5	4	5	10	2	389	195	405	506	1	4	5	4	2	2	0	2
26223	6	405	389	2	5	4	5	10	3	294	389	405	294	2	3	5	4	2	2	0	3
26223	6	405	389	2	5	4	5	10	4	389	778	483	405	1	2	5	4	2	2	0	4
26223	6	405	389	2	5	4	5	10	5	389	195	405	494	1	4	5	4	2	2	0	5
26223	6	405	389	2	5	4	5	10	6	778	389	405	456	2	2	5	4	2	2	0	6
26223	6	405	389	2	5	4	5	10	7	389	445	405	355	2	1	5	4	2	2	0	7
26223	6	405	389	2	5	4	5	10	8	778	389	466	577	2	2	5	4	2	2	0	8
26223	6	405	389	2	5	4	5	10	9	389	778	405	289	1	1	5	4	2	2	0	9
26258	6	90	126	2	2	10	2	10	1	63	126	103	90	1	4	5	4	5	4	0	1
26258	6	90	126	2	2	10	2	10	2	63	126	90	64	2	3	5	4	5	4	0	2
26258	6	90	126	2	2	10	2	10	3	126	63	80	90	2	3	5	4	5	4	0	3
26258	6	90	126	2	2	10	2	10	4	137	126	69	90	1	1	5	4	5	4	0	4
26258	6	90	126	2	2	10	2	10	5	126	252	117	90	1	2	5	4	5	4	0	5
26258	6	90	126	2	2	10	2	10	6	126	142	107	90	2	2	5	4	5	4	0	6
26258	6	90	126	2	2	10	2	10	7	126	63	90	112	2	4	5	4	5	4	0	7
26258	6	90	126	2	2	10	2	10	8	169	126	103	117	2	2	5	4	5	4	0	8
26258	6	90	126	2	2	10	2	10	9	224	126	75	90	2	1	5	4	5	4	0	9
26308	2	480	299	2	2	2	5	10	1	414	299	400	480	2	1	5	3	1	1	0	1
26308	2	480	299	2	2	2	5	10	2	299	545	610	480	1	2	5	3	1	1	0	2
26308	2	480	299	2	2	2	5	10	3	150	299	408	271	2	3	5	3	1	1	0	3
26308	2	480	299	2	2	2	5	10	4	299	532	480	415	1	1	5	3	1	1	0	4
26308	2	480	299	2	2	2	5	10	5	299	233	414	480	2	3	5	3	1	1	0	5
26308	2	480	299	2	2	2	5	10	6	299	336	617	480	2	2	5	3	1	1	0	6
26308	2	480	299	2	2	2	5	10	7	208	299	591	480	2	4	5	3	1	1	0	7
26308	2	480	299	2	2	2	5	10	8	150	299	480	368	1	3	5	3	1	1	0	8
26308	2	480	299	2	2	2	5	10	9	150	299	562	480	1	4	5	3	1	1	0	9
26346	2	125	120	2	5	6	3	10	1	120	105	105	125	1	3	5	3	4	3	1	1
26346	2	125	120	2	5	6	3	10	2	240	120	91	125	1	1	5	3	4	3	1	2
26346	2	125	120	2	5	6	3	10	3	120	60	89	125	1	3	5	3	4	3	1	3
26346	2	125	120	2	5	6	3	10	4	120	129	138	125	1	2	5	3	4	3	1	4
26346	2	125	120	2	5	6	3	10	5	85	120	151	125	2	4	5	3	4	3	1	5
26346	2	125	120	2	5	6	3	10	6	215	120	125	144	1	2	5	3	4	3	1	6
26346	2	125	120	2	5	6	3	10	7	156	120	95	125	1	1	5	3	4	3	1	7
26346	2	125	120	2	5	6	3	10	8	74	120	106	87	2	3	5	3	4	3	1	8
26346	2	125	120	2	5	6	3	10	9	60	120	143	125	2	4	5	3	4	3	1	9
26397	2	280	175	2	4	5	5	10	1	138	175	311	280	2	4	5	3	3	1	0	1
26397	2	280	175	2	4	5	5	10	2	175	262	353	322	2	2	5	3	3	1	0	2
26397	2	280	175	2	4	5	5	10	3	88	175	280	198	2	3	5	3	3	1	0	3
26397	2	280	175	2	4	5	5	10	4	208	175	211	280	1	1	5	3	3	1	0	4
26397	2	280	175	2	4	5	5	10	5	159	175	324	280	2	4	5	3	3	1	0	5
26397	2	280	175	2	4	5	5	10	6	175	93	251	280	2	3	5	3	3	1	0	6
26397	2	280	175	2	4	5	5	10	7	350	175	280	359	1	2	5	3	3	1	0	7
26397	2	280	175	2	4	5	5	10	8	175	262	348	280	2	2	5	3	3	1	0	8
26397	2	280	175	2	4	5	5	10	9	175	350	280	230	1	1	5	3	3	1	0	9
26403	2	195	350	1	2	2	4	10	1	442	350	195	243	2	2	5	3	1	1	0	1
26403	2	195	350	1	2	2	4	10	2	637	350	153	195	2	1	5	3	1	1	0	2
26403	2	195	350	1	2	2	4	10	3	350	361	195	144	2	1	5	3	1	1	0	3
26403	2	195	350	1	2	2	4	10	4	350	380	228	195	2	2	5	3	1	1	0	4
26403	2	195	350	1	2	2	4	10	5	217	350	166	130	1	3	5	3	1	1	0	5
26403	2	195	350	1	2	2	4	10	6	294	350	195	159	1	3	5	3	1	1	0	6
26403	2	195	350	1	2	2	4	10	7	175	350	195	143	1	3	5	3	1	1	0	7
26403	2	195	350	1	2	2	4	10	8	336	350	219	195	2	4	5	3	1	1	0	8
26403	2	195	350	1	2	2	4	10	9	350	249	195	222	2	4	5	3	1	1	0	9
26438	2	87	75	2	3	7	2	10	1	137	75	71	87	2	1	5	3	4	2	0	1
26438	2	87	75	2	3	7	2	10	2	38	75	87	78	1	3	5	3	4	2	0	2
26438	2	87	75	2	3	7	2	10	3	69	75	87	70	2	3	5	3	4	2	0	3
26438	2	87	75	2	3	7	2	10	4	75	84	87	64	2	1	5	3	4	2	0	4
26438	2	87	75	2	3	7	2	10	5	75	89	100	87	1	2	5	3	4	2	0	5
26438	2	87	75	2	3	7	2	10	6	75	127	112	87	2	2	5	3	4	2	0	6
26438	2	87	75	2	3	7	2	10	7	49	75	109	87	2	4	5	3	4	2	0	7
26438	2	87	75	2	3	7	2	10	8	65	75	74	65	2	3	5	3	4	2	0	8
26438	2	87	75	2	3	7	2	10	9	75	38	87	106	1	4	5	3	4	2	0	9
26498	6	80	138	1	2	9	2	10	1	156	138	71	80	1	1	5	4	4	1	0	1
26498	6	80	138	1	2	9	2	10	2	138	168	103	80	2	2	5	4	4	1	0	2
26498	6	80	138	1	2	9	2	10	3	124	138	80	62	2	3	5	4	4	1	0	3
26498	6	80	138	1	2	9	2	10	4	138	69	80	99	2	4	5	4	4	1	0	4
26498	6	80	138	1	2	9	2	10	5	138	224	93	80	1	2	5	4	4	1	0	5
26498	6	80	138	1	2	9	2	10	6	93	138	80	71	2	3	5	4	4	1	0	6
26498	6	80	138	1	2	9	2	10	7	138	207	80	57	2	1	5	4	4	1	0	7
26498	6	80	138	1	2	9	2	10	8	121	138	68	55	2	3	5	4	4	1	0	8
26498	6	80	138	1	2	9	2	10	9	69	138	95	80	1	4	5	4	4	1	0	9
26849	6	780	106	1	4	4	6	10	1	53	106	902	780	1	4	5	4	2	4	1	1
26849	6	780	106	1	4	4	6	10	2	212	106	780	1003	2	2	5	4	2	4	1	2
26849	6	780	106	1	4	4	6	10	3	53	106	951	780	1	4	5	4	2	4	1	3
26849	6	780	106	1	4	4	6	10	4	106	212	983	780	1	2	5	4	2	4	1	4
26849	6	780	106	1	4	4	6	10	5	212	106	897	1068	2	2	5	4	2	4	1	5
26849	6	780	106	1	4	4	6	10	6	212	106	675	780	2	1	5	4	2	4	1	6
26849	6	780	106	1	4	4	6	10	7	53	106	780	677	1	3	5	4	2	4	1	7
26849	6	780	106	1	4	4	6	10	8	106	53	617	780	2	3	5	4	2	4	1	8
26849	6	780	106	1	4	4	6	10	9	212	106	642	780	2	1	5	4	2	4	1	9
26855	6	390	399	2	2	1	5	10	1	277	399	440	390	2	4	5	4	1	4	0	1
26855	6	390	399	2	2	1	5	10	2	200	399	390	280	2	3	5	4	1	4	0	2
26855	6	390	399	2	2	1	5	10	3	399	200	329	390	1	3	5	4	1	4	0	3
26855	6	390	399	2	2	1	5	10	4	489	399	287	390	1	1	5	4	1	4	0	4
26855	6	390	399	2	2	1	5	10	5	399	618	439	390	1	2	5	4	1	4	0	5
26855	6	390	399	2	2	1	5	10	6	399	798	486	390	1	2	5	4	1	4	0	6
26855	6	390	399	2	2	1	5	10	7	399	297	390	485	1	4	5	4	1	4	0	7
26855	6	390	399	2	2	1	5	10	8	798	399	448	521	2	2	5	4	1	4	0	8
26855	6	390	399	2	2	1	5	10	9	725	399	317	390	2	1	5	4	1	4	0	9
27046	6	425	299	1	4	4	5	10	1	598	299	425	514	2	2	5	4	2	3	0	1
27046	6	425	299	1	4	4	5	10	2	299	155	425	507	1	4	5	4	2	3	0	2
27046	6	425	299	1	4	4	5	10	3	299	364	425	368	2	1	5	4	2	3	0	3
27046	6	425	299	1	4	4	5	10	4	598	299	425	543	1	2	5	4	2	3	0	4
27046	6	425	299	1	4	4	5	10	5	299	598	570	489	1	2	5	4	2	3	0	5
27046	6	425	299	1	4	4	5	10	6	150	299	425	323	2	3	5	4	2	3	0	6
27046	6	425	299	1	4	4	5	10	7	150	299	425	310	2	3	5	4	2	3	0	7
27046	6	425	299	1	4	4	5	10	8	299	261	425	469	1	4	5	4	2	3	0	8
27046	6	425	299	1	4	4	5	10	9	598	299	348	425	2	1	5	4	2	3	0	9
27143	6	225	199	1	4	6	4	10	1	100	199	271	225	2	4	5	4	4	4	0	1
27143	6	225	199	1	4	6	4	10	2	243	199	259	304	1	2	5	4	4	4	0	2
27143	6	225	199	1	4	6	4	10	3	369	199	225	286	1	2	5	4	4	4	0	3
27143	6	225	199	1	4	6	4	10	4	139	199	225	163	2	3	5	4	4	4	0	4
27143	6	225	199	1	4	6	4	10	5	100	199	225	184	1	3	5	4	4	4	0	5
27143	6	225	199	1	4	6	4	10	6	100	199	253	225	2	4	5	4	4	4	0	6
27143	6	225	199	1	4	6	4	10	7	199	250	271	225	2	2	5	4	4	4	0	7
27143	6	225	199	1	4	6	4	10	8	199	273	225	191	1	1	5	4	4	4	0	8
27143	6	225	199	1	4	6	4	10	9	321	199	202	225	2	1	5	4	4	4	0	9
27162	2	360	250	2	2	2	5	10	1	250	125	360	436	1	4	5	3	1	3	0	1
27162	2	360	250	2	2	2	5	10	2	216	250	360	274	2	3	5	3	1	3	0	2
27162	2	360	250	2	2	2	5	10	3	250	282	451	414	2	2	5	3	1	3	0	3
27162	2	360	250	2	2	2	5	10	4	250	180	305	360	1	3	5	3	1	3	0	4
27162	2	360	250	2	2	2	5	10	5	125	250	397	360	1	4	5	3	1	3	0	5
27162	2	360	250	2	2	2	5	10	6	500	250	253	360	1	1	5	3	1	3	0	6
27162	2	360	250	2	2	2	5	10	7	292	250	360	409	1	2	5	3	1	3	0	7
27162	2	360	250	2	2	2	5	10	8	293	250	360	418	1	2	5	3	1	3	0	8
27162	2	360	250	2	2	2	5	10	9	250	500	360	262	2	1	5	3	1	3	0	9
27164	6	42	85	1	2	11	1	10	1	85	73	42	50	1	4	5	4	5	3	0	1
27164	6	42	85	1	2	11	1	10	2	100	85	48	56	1	2	5	4	5	3	0	2
27164	6	42	85	1	2	11	1	10	3	85	132	42	36	1	1	5	4	5	3	0	3
27164	6	42	85	1	2	11	1	10	4	85	75	31	42	1	3	5	4	5	3	0	4
27164	6	42	85	1	2	11	1	10	5	85	104	53	42	1	2	5	4	5	3	0	5
27164	6	42	85	1	2	11	1	10	6	85	103	51	42	1	2	5	4	5	3	0	6
27164	6	42	85	1	2	11	1	10	7	85	43	42	50	2	4	5	4	5	3	0	7
27164	6	42	85	1	2	11	1	10	8	85	43	34	42	2	3	5	4	5	3	0	8
